morgan_1,morgan_33,morgan_41,morgan_63,morgan_80,morgan_104,morgan_114,morgan_142,morgan_165,morgan_186,morgan_197,morgan_216,morgan_230,morgan_258,morgan_294,morgan_310,morgan_314,morgan_325,morgan_330,morgan_346,morgan_350,morgan_378,morgan_392,morgan_437,morgan_441,morgan_444,morgan_540,morgan_561,morgan_573,morgan_585,morgan_592,morgan_644,morgan_647,morgan_656,morgan_667,morgan_689,morgan_695,morgan_699,morgan_720,morgan_725,morgan_730,morgan_739,morgan_816,morgan_828,morgan_875,morgan_881,morgan_926,morgan_935,morgan_950,morgan_960,morgan_1019,morgan_1027,morgan_1039,morgan_1043,morgan_1057,morgan_1060,morgan_1066,morgan_1087,morgan_1088,morgan_1096,morgan_1102,morgan_1114,morgan_1152,morgan_1162,morgan_1199,morgan_1221,morgan_1224,morgan_1236,morgan_1243,morgan_1294,morgan_1295,morgan_1324,morgan_1325,morgan_1357,morgan_1365,morgan_1417,morgan_1440,morgan_1452,morgan_1464,morgan_1476,morgan_1480,morgan_1487,morgan_1507,morgan_1535,morgan_1573,morgan_1581,morgan_1586,morgan_1603,morgan_1665,morgan_1670,morgan_1683,morgan_1722,morgan_1754,morgan_1756,morgan_1757,morgan_1816,morgan_1855,morgan_1866,morgan_1908,morgan_1928,morgan_1946,morgan_1948,morgan_1980,morgan_1985,Labels
-0.5954712465294799,-0.4431537583018101,-0.6297298732656899,1.2064256196903143,0.6130679126297996,-0.3853382094428734,-0.4380253003924685,1.1146546028010316,1.1018698931708872,-0.4277028048803007,-0.5024154138299888,0.9629561164233577,-0.3896657217697839,2.1059717172910735,-0.4193762891001465,-0.3788024000269126,-0.5710671721195215,-0.4523346255806128,-0.4431537583018101,-0.38425268646274274,2.119415795452955,0.3993214805401406,-0.402516489599397,-0.42977464051510716,-0.36220664861171475,-0.4130878106577132,-0.6189428533878331,0.8670324252991464,-0.5290131327573809,2.793761512576254,-0.4035789926577023,-0.36999923816860086,-0.7072187624886904,-0.6179632980669801,-0.5182030072863083,1.8615110395956767,-0.4835400233896411,-0.5004356702475539,-0.39074403262843893,-0.4120358980530363,-0.39182094704826437,2.2922919468028304,1.4355585289935806,-0.3928964799530776,0.5290131327573815,-0.5798511324020941,0.8338211866599397,0.9715523746897885,-0.40357899265769787,-0.4634757493792223,1.1511376508568523,1.8649147011811666,-0.7052022963319327,-0.45639560762352366,-1.217589372156545,2.0456892827907236,-0.6130679126298004,-0.6583018974120258,-1.7897767408466594,-0.4675072384856863,-0.3666702402013231,1.910393066107428,0.5152490926217463,2.482794892665352,-0.9209944803725832,-0.4003877469814891,1.1363678056983124,2.3031791322885,-0.4067591871433149,2.0753388691503276,-0.36889131365209044,2.0667697320801532,-0.5083457880512435,-0.9139614965386903,-0.5024154138299893,-0.37110544659724437,2.1194157954529347,-0.5063704255179988,2.0169675830723084,2.101533172601944,1.752993307630569,-0.4421297260258465,-0.39074403262843893,0.6218825430024113,-0.6921402534301735,-0.4604454149282551,-0.5476240985671774,0.7112574917116685,-0.36778165407022806,-0.45943398211167025,0.7729113581038921,-0.4318427271497703,-0.7531497281572469,-0.417284431882865,1.1891637308666412,0.9715523746897887,1.0338643940214316,-0.6602810702493229,-0.7031877259795308,-0.5515349252806822,2.4762584345874887,-0.41623690733530405,1.8717615388360973,-0.40675918714331427,1.0
1.6782773146738852,2.2551222140609486,-0.6297298732656899,-0.8283692490280019,0.6130679126297996,2.5934772625738494,-0.4380253003924685,-0.8965700066008297,-0.9069726750724528,2.3365895037108233,1.9891226604149557,-1.0378104126934211,2.5646748706867033,-0.47453908159627917,-0.4193762891001465,-0.3788024000269126,-0.5710671721195215,-0.4523346255806128,2.2551222140609486,-0.38425268646274274,-0.4715289405387582,0.3993214805401406,-0.402516489599397,2.3253253923805186,-0.36220664861171475,2.4192577432866944,-0.6189428533878331,-1.152628039540963,1.8891135639336034,-0.35771338394216695,-0.4035789926577023,-0.36999923816860086,-0.7072187624886904,1.6171929428771201,1.9285219702301832,-0.536857350471629,-0.4835400233896411,1.9969917094372323,2.5575973044770546,-0.4120358980530363,-0.39182094704826437,-0.43596797780702884,-0.6961512640599754,2.5435857422554693,0.5290131327573815,1.7234869930339323,-1.1985374089547818,-1.028627905839972,-0.40357899265769787,-0.4634757493792223,1.1511376508568523,-0.5358775304618535,1.4171336222090174,2.189692161576097,0.8207741521437432,-0.4885228138007698,1.6301063291734368,-0.6583018974120258,0.5583746071692988,-0.4675072384856863,-0.3666702402013231,-0.523120556874328,0.5152490926217463,-0.4025164895993938,1.085094325632339,2.4959951749901084,-0.879438751766523,-0.4339071462487754,2.456898125914755,-0.4815434719825369,-0.36889131365209044,-0.4835400233896446,-0.5083457880512435,-0.9139614965386903,1.989122660414958,-0.37110544659724437,2.1194157954529347,1.9735865963512065,-0.4954793983692637,-0.47554133221397016,-0.5700911008848994,2.260345382279425,2.5575973044770546,0.6218825430024113,-0.6921402534301735,2.170432916020507,1.8249121746208412,0.7112574917116685,-0.36778165407022806,2.175211071670526,-1.2929890007602398,2.314189453153406,1.3269152828829955,-0.417284431882865,-0.8403938487618147,-1.0286279058399723,-0.9666314947783201,1.5135461693815377,-0.7031877259795308,1.8119720778922412,-0.4035789926576955,-0.41623690733530405,-0.5339173093664499,-0.40675918714331427,0.0
-0.5954712465294799,-0.4431537583018101,-0.6297298732656899,1.2064256196903143,0.6130679126297996,-0.3853382094428734,-0.4380253003924685,1.1146546028010316,1.1018698931708872,-0.4277028048803007,-0.5024154138299888,0.9629561164233577,-0.3896657217697839,2.1059717172910735,-0.4193762891001465,-0.3788024000269126,-0.5710671721195215,-0.4523346255806128,-0.4431537583018101,-0.38425268646274274,-0.4715289405387582,0.3993214805401406,-0.402516489599397,-0.42977464051510716,-0.36220664861171475,-0.4130878106577132,1.6146335305769557,0.8670324252991464,-0.5290131327573809,-0.35771338394216695,-0.4035789926577023,-0.36999923816860086,1.4130930026152348,-0.6179632980669801,-0.5182030072863083,1.8615110395956767,-0.4835400233896411,-0.5004356702475539,-0.39074403262843893,-0.4120358980530363,-0.39182094704826437,2.2922919468028304,1.4355585289935806,-0.3928964799530776,0.5290131327573815,-0.5798511324020941,0.8338211866599397,0.9715523746897885,-0.40357899265769787,-0.4634757493792223,1.1511376508568523,1.8649147011811666,-0.7052022963319327,-0.45639560762352366,-1.217589372156545,-0.4885228138007698,-0.6130679126298004,1.5180966187698708,0.5583746071692988,-0.4675072384856863,-0.3666702402013231,-0.523120556874328,0.5152490926217463,-0.4025164895993938,1.085094325632339,-0.4003877469814891,1.1363678056983124,2.3031791322885,-0.4067591871433149,2.0753388691503276,-0.36889131365209044,2.0667697320801532,-0.5083457880512435,1.0934441859703832,-0.5024154138299893,-0.37110544659724437,-0.47152894053875377,-0.5063704255179988,2.0169675830723084,-0.47554133221397016,-0.5700911008848994,-0.4421297260258465,-0.39074403262843893,0.6218825430024113,1.4438777106782092,-0.4604454149282551,-0.5476240985671774,0.7112574917116685,-0.36778165407022806,-0.45943398211167025,0.7729113581038921,-0.4318427271497703,-0.7531497281572469,-0.417284431882865,1.1891637308666412,0.9715523746897887,1.0338643940214316,-0.6602810702493229,1.4211935841157188,-0.5515349252806822,2.4762584345874887,-0.41623690733530405,1.8717615388360973,-0.40675918714331427,1.0
-0.5954712465294799,-0.4431537583018101,1.58697550651108,-0.8283692490280019,0.6130679126297996,-0.3853382094428734,-0.4380253003924685,-0.8965700066008297,1.1018698931708872,-0.4277028048803007,-0.5024154138299888,0.9629561164233577,-0.3896657217697839,-0.47453908159627917,-0.4193762891001465,-0.3788024000269126,-0.5710671721195215,2.2093508391232173,-0.4431537583018101,-0.38425268646274274,-0.4715289405387582,0.3993214805401406,-0.402516489599397,-0.42977464051510716,-0.36220664861171475,-0.4130878106577132,-0.6189428533878331,0.8670324252991464,-0.5290131327573809,-0.35771338394216695,2.4762584345875305,-0.36999923816860086,-0.7072187624886904,-0.6179632980669801,-0.5182030072863083,-0.536857350471629,-0.4835400233896411,-0.5004356702475539,-0.39074403262843893,2.425434019980319,2.5505677838808443,-0.43596797780702884,-0.6961512640599754,-0.3928964799530776,0.5290131327573815,-0.5798511324020941,-1.1985374089547818,0.9715523746897885,-0.40357899265769787,-0.4634757493792223,-0.8681549802902623,-0.5358775304618535,1.4171336222090174,-0.45639560762352366,0.8207741521437432,-0.4885228138007698,1.6301063291734368,-0.6583018974120258,0.5583746071692988,-0.4675072384856863,-0.3666702402013231,-0.523120556874328,0.5152490926217463,-0.4025164895993938,-0.9209944803725832,-0.4003877469814891,-0.879438751766523,-0.4339071462487754,-0.4067591871433149,-0.4815434719825369,-0.36889131365209044,-0.4835400233896446,-0.5083457880512435,-0.9139614965386903,-0.5024154138299893,-0.37110544659724437,-0.47152894053875377,-0.5063704255179988,-0.4954793983692637,-0.47554133221397016,-0.5700911008848994,-0.4421297260258465,-0.39074403262843893,0.6218825430024113,-0.6921402534301735,-0.4604454149282551,-0.5476240985671774,0.7112574917116685,-0.36778165407022806,-0.45943398211167025,0.7729113581038921,-0.4318427271497703,1.3269152828829955,2.3949273163191784,-0.8403938487618147,0.9715523746897887,-0.9666314947783201,-0.6602810702493229,-0.7031877259795308,-0.5515349252806822,-0.4035789926576955,-0.41623690733530405,-0.5339173093664499,-0.40675918714331427,0.0
-0.5954712465294799,-0.4431537583018101,-0.6297298732656899,-0.8283692490280019,-1.6301063291734346,-0.3853382094428734,-0.4380253003924685,-0.8965700066008297,-0.9069726750724528,-0.4277028048803007,-0.5024154138299888,-1.0378104126934211,-0.3896657217697839,-0.47453908159627917,-0.4193762891001465,2.638224796147033,1.749997081572451,-0.4523346255806128,-0.4431537583018101,-0.38425268646274274,-0.4715289405387582,0.3993214805401406,-0.402516489599397,-0.42977464051510716,-0.36220664861171475,-0.4130878106577132,-0.6189428533878331,-1.152628039540963,-0.5290131327573809,-0.35771338394216695,-0.4035789926577023,-0.36999923816860086,-0.7072187624886904,-0.6179632980669801,-0.5182030072863083,-0.536857350471629,2.066769732080138,-0.5004356702475539,-0.39074403262843893,-0.4120358980530363,-0.39182094704826437,-0.43596797780702884,-0.6961512640599754,-0.3928964799530776,-1.889113563933606,-0.5798511324020941,0.8338211866599397,0.9715523746897885,-0.40357899265769787,-0.4634757493792223,1.1511376508568523,-0.5358775304618535,-0.7052022963319327,-0.45639560762352366,0.8207741521437432,-0.4885228138007698,-0.6130679126298004,-0.6583018974120258,-1.7897767408466594,-0.4675072384856863,-0.3666702402013231,-0.523120556874328,-1.939578155307238,-0.4025164895993938,-0.9209944803725832,-0.4003877469814891,-0.879438751766523,-0.4339071462487754,-0.4067591871433149,-0.4815434719825369,-0.36889131365209044,-0.4835400233896446,-0.5083457880512435,-0.9139614965386903,-0.5024154138299893,-0.37110544659724437,-0.47152894053875377,-0.5063704255179988,-0.4954793983692637,-0.47554133221397016,1.752993307630569,-0.4421297260258465,-0.39074403262843893,-1.607001025894867,-0.6921402534301735,-0.4604454149282551,-0.5476240985671774,-1.4050690449473906,-0.36778165407022806,-0.45943398211167025,-1.2929890007602398,-0.4318427271497703,-0.7531497281572469,-0.417284431882865,-0.8403938487618147,-1.0286279058399723,-0.9666314947783201,-0.6602810702493229,-0.7031877259795308,-0.5515349252806822,-0.4035789926576955,-0.41623690733530405,-0.5339173093664499,-0.40675918714331427,0.0
-0.5954712465294799,-0.4431537583018101,-0.6297298732656899,-0.8283692490280019,0.6130679126297996,-0.3853382094428734,-0.4380253003924685,-0.8965700066008297,-0.9069726750724528,-0.4277028048803007,-0.5024154138299888,-1.0378104126934211,-0.3896657217697839,-0.47453908159627917,-0.4193762891001465,-0.3788024000269126,-0.5710671721195215,-0.4523346255806128,-0.4431537583018101,-0.38425268646274274,-0.4715289405387582,0.3993214805401406,-0.402516489599397,-0.42977464051510716,-0.36220664861171475,-0.4130878106577132,-0.6189428533878331,-1.152628039540963,-0.5290131327573809,-0.35771338394216695,-0.4035789926577023,-0.36999923816860086,-0.7072187624886904,-0.6179632980669801,-0.5182030072863083,-0.536857350471629,-0.4835400233896411,-0.5004356702475539,-0.39074403262843893,-0.4120358980530363,-0.39182094704826437,-0.43596797780702884,-0.6961512640599754,-0.3928964799530776,0.5290131327573815,-0.5798511324020941,0.8338211866599397,0.9715523746897885,-0.40357899265769787,-0.4634757493792223,-0.8681549802902623,-0.5358775304618535,1.4171336222090174,-0.45639560762352366,0.8207741521437432,-0.4885228138007698,1.6301063291734368,-0.6583018974120258,0.5583746071692988,-0.4675072384856863,-0.3666702402013231,-0.523120556874328,-1.939578155307238,-0.4025164895993938,1.085094325632339,-0.4003877469814891,-0.879438751766523,-0.4339071462487754,-0.4067591871433149,-0.4815434719825369,-0.36889131365209044,-0.4835400233896446,-0.5083457880512435,-0.9139614965386903,-0.5024154138299893,-0.37110544659724437,-0.47152894053875377,-0.5063704255179988,-0.4954793983692637,-0.47554133221397016,1.752993307630569,-0.4421297260258465,-0.39074403262843893,-1.607001025894867,-0.6921402534301735,-0.4604454149282551,-0.5476240985671774,-1.4050690449473906,-0.36778165407022806,-0.45943398211167025,-1.2929890007602398,2.314189453153406,1.3269152828829955,-0.417284431882865,-0.8403938487618147,-1.0286279058399723,1.0338643940214316,-0.6602810702493229,-0.7031877259795308,-0.5515349252806822,-0.4035789926576955,-0.41623690733530405,-0.5339173093664499,-0.40675918714331427,0.0
-0.5954712465294799,-0.4431537583018101,1.58697550651108,-0.8283692490280019,0.6130679126297996,-0.3853382094428734,-0.4380253003924685,1.1146546028010316,1.1018698931708872,-0.4277028048803007,-0.5024154138299888,0.9629561164233577,-0.3896657217697839,-0.47453908159627917,2.382981371539392,-0.3788024000269126,1.749997081572451,-0.4523346255806128,-0.4431537583018101,-0.38425268646274274,2.119415795452955,0.3993214805401406,-0.402516489599397,-0.42977464051510716,-0.36220664861171475,-0.4130878106577132,-0.6189428533878331,0.8670324252991464,-0.5290131327573809,2.793761512576254,-0.4035789926577023,2.7009944386307865,1.4130930026152348,-0.6179632980669801,-0.5182030072863083,-0.536857350471629,2.066769732080138,-0.5004356702475539,-0.39074403262843893,-0.4120358980530363,-0.39182094704826437,-0.43596797780702884,1.4355585289935806,-0.3928964799530776,0.5290131327573815,1.7234869930339323,0.8338211866599397,0.9715523746897885,-0.40357899265769787,-0.4634757493792223,-0.8681549802902623,-0.5358775304618535,-0.7052022963319327,-0.45639560762352366,0.8207741521437432,2.0456892827907236,-0.6130679126298004,-0.6583018974120258,-1.7897767408466594,-0.4675072384856863,-0.3666702402013231,-0.523120556874328,-1.939578155307238,2.482794892665352,-0.9209944803725832,-0.4003877469814891,-0.879438751766523,2.3031791322885,-0.4067591871433149,-0.4815434719825369,2.709106578566675,-0.4835400233896446,-0.5083457880512435,1.0934441859703832,-0.5024154138299893,-0.37110544659724437,2.1194157954529347,1.9735865963512065,-0.4954793983692637,2.101533172601944,1.752993307630569,-0.4421297260258465,-0.39074403262843893,0.6218825430024113,-0.6921402534301735,-0.4604454149282551,1.8249121746208412,0.7112574917116685,-0.36778165407022806,-0.45943398211167025,0.7729113581038921,-0.4318427271497703,-0.7531497281572469,-0.417284431882865,1.1891637308666412,-1.0286279058399723,1.0338643940214316,-0.6602810702493229,-0.7031877259795308,-0.5515349252806822,2.4762584345874887,-0.41623690733530405,1.8717615388360973,-0.40675918714331427,1.0
-0.5954712465294799,-0.4431537583018101,-0.6297298732656899,-0.8283692490280019,-1.6301063291734346,-0.3853382094428734,-0.4380253003924685,-0.8965700066008297,-0.9069726750724528,-0.4277028048803007,-0.5024154138299888,-1.0378104126934211,-0.3896657217697839,-0.47453908159627917,-0.4193762891001465,-0.3788024000269126,1.749997081572451,-0.4523346255806128,-0.4431537583018101,-0.38425268646274274,-0.4715289405387582,0.3993214805401406,-0.402516489599397,-0.42977464051510716,-0.36220664861171475,-0.4130878106577132,-0.6189428533878331,-1.152628039540963,-0.5290131327573809,-0.35771338394216695,-0.4035789926577023,-0.36999923816860086,-0.7072187624886904,-0.6179632980669801,-0.5182030072863083,-0.536857350471629,-0.4835400233896411,-0.5004356702475539,-0.39074403262843893,-0.4120358980530363,-0.39182094704826437,-0.43596797780702884,-0.6961512640599754,-0.3928964799530776,0.5290131327573815,-0.5798511324020941,-1.1985374089547818,-1.028627905839972,-0.40357899265769787,-0.4634757493792223,-0.8681549802902623,-0.5358775304618535,-0.7052022963319327,2.189692161576097,-1.217589372156545,-0.4885228138007698,-0.6130679126298004,-0.6583018974120258,0.5583746071692988,-0.4675072384856863,-0.3666702402013231,1.910393066107428,0.5152490926217463,-0.4025164895993938,-0.9209944803725832,-0.4003877469814891,1.1363678056983124,-0.4339071462487754,-0.4067591871433149,-0.4815434719825369,-0.36889131365209044,-0.4835400233896446,-0.5083457880512435,1.0934441859703832,-0.5024154138299893,-0.37110544659724437,-0.47152894053875377,1.9735865963512065,-0.4954793983692637,-0.47554133221397016,-0.5700911008848994,-0.4421297260258465,-0.39074403262843893,-1.607001025894867,1.4438777106782092,-0.4604454149282551,1.8249121746208412,-1.4050690449473906,-0.36778165407022806,-0.45943398211167025,-1.2929890007602398,-0.4318427271497703,-0.7531497281572469,-0.417284431882865,-0.8403938487618147,-1.0286279058399723,1.0338643940214316,1.5135461693815377,-0.7031877259795308,-0.5515349252806822,-0.4035789926576955,-0.41623690733530405,-0.5339173093664499,-0.40675918714331427,0.0
-0.5954712465294799,-0.4431537583018101,-0.6297298732656899,1.2064256196903143,-1.6301063291734346,-0.3853382094428734,-0.4380253003924685,1.1146546028010316,1.1018698931708872,-0.4277028048803007,-0.5024154138299888,0.9629561164233577,-0.3896657217697839,2.1059717172910735,-0.4193762891001465,2.638224796147033,-0.5710671721195215,-0.4523346255806128,-0.4431537583018101,-0.38425268646274274,-0.4715289405387582,0.3993214805401406,-0.402516489599397,-0.42977464051510716,-0.36220664861171475,-0.4130878106577132,-0.6189428533878331,0.8670324252991464,-0.5290131327573809,-0.35771338394216695,2.4762584345875305,-0.36999923816860086,-0.7072187624886904,-0.6179632980669801,-0.5182030072863083,1.8615110395956767,-0.4835400233896411,-0.5004356702475539,-0.39074403262843893,-0.4120358980530363,-0.39182094704826437,-0.43596797780702884,1.4355585289935806,-0.3928964799530776,0.5290131327573815,-0.5798511324020941,0.8338211866599397,-1.028627905839972,-0.40357899265769787,-0.4634757493792223,1.1511376508568523,1.8649147011811666,-0.7052022963319327,-0.45639560762352366,-1.217589372156545,-0.4885228138007698,-0.6130679126298004,-0.6583018974120258,-1.7897767408466594,-0.4675072384856863,-0.3666702402013231,1.910393066107428,0.5152490926217463,-0.4025164895993938,-0.9209944803725832,-0.4003877469814891,1.1363678056983124,2.3031791322885,-0.4067591871433149,2.0753388691503276,-0.36889131365209044,2.0667697320801532,-0.5083457880512435,-0.9139614965386903,-0.5024154138299893,-0.37110544659724437,-0.47152894053875377,-0.5063704255179988,2.0169675830723084,-0.47554133221397016,-0.5700911008848994,-0.4421297260258465,-0.39074403262843893,0.6218825430024113,-0.6921402534301735,-0.4604454149282551,-0.5476240985671774,0.7112574917116685,-0.36778165407022806,-0.45943398211167025,0.7729113581038921,-0.4318427271497703,-0.7531497281572469,-0.417284431882865,-0.8403938487618147,0.9715523746897887,-0.9666314947783201,-0.6602810702493229,-0.7031877259795308,-0.5515349252806822,-0.4035789926576955,2.4009545212817542,-0.5339173093664499,-0.40675918714331427,1.0
-0.5954712465294799,-0.4431537583018101,-0.6297298732656899,1.2064256196903143,-1.6301063291734346,-0.3853382094428734,-0.4380253003924685,1.1146546028010316,1.1018698931708872,-0.4277028048803007,-0.5024154138299888,0.9629561164233577,-0.3896657217697839,2.1059717172910735,-0.4193762891001465,-0.3788024000269126,-0.5710671721195215,-0.4523346255806128,-0.4431537583018101,-0.38425268646274274,-0.4715289405387582,0.3993214805401406,-0.402516489599397,-0.42977464051510716,-0.36220664861171475,-0.4130878106577132,1.6146335305769557,0.8670324252991464,1.8891135639336034,-0.35771338394216695,-0.4035789926577023,-0.36999923816860086,1.4130930026152348,-0.6179632980669801,-0.5182030072863083,1.8615110395956767,-0.4835400233896411,-0.5004356702475539,-0.39074403262843893,-0.4120358980530363,-0.39182094704826437,2.2922919468028304,1.4355585289935806,-0.3928964799530776,0.5290131327573815,-0.5798511324020941,0.8338211866599397,0.9715523746897885,-0.40357899265769787,-0.4634757493792223,1.1511376508568523,1.8649147011811666,-0.7052022963319327,-0.45639560762352366,0.8207741521437432,-0.4885228138007698,-0.6130679126298004,1.5180966187698708,0.5583746071692988,-0.4675072384856863,-0.3666702402013231,-0.523120556874328,0.5152490926217463,-0.4025164895993938,1.085094325632339,-0.4003877469814891,1.1363678056983124,2.3031791322885,-0.4067591871433149,2.0753388691503276,-0.36889131365209044,2.0667697320801532,-0.5083457880512435,1.0934441859703832,-0.5024154138299893,-0.37110544659724437,-0.47152894053875377,-0.5063704255179988,2.0169675830723084,-0.47554133221397016,-0.5700911008848994,-0.4421297260258465,-0.39074403262843893,0.6218825430024113,1.4438777106782092,-0.4604454149282551,-0.5476240985671774,0.7112574917116685,-0.36778165407022806,-0.45943398211167025,0.7729113581038921,-0.4318427271497703,-0.7531497281572469,-0.417284431882865,1.1891637308666412,0.9715523746897887,1.0338643940214316,-0.6602810702493229,1.4211935841157188,-0.5515349252806822,2.4762584345874887,-0.41623690733530405,1.8717615388360973,-0.40675918714331427,1.0
-0.5954712465294799,-0.4431537583018101,-0.6297298732656899,1.2064256196903143,-1.6301063291734346,-0.3853382094428734,-0.4380253003924685,1.1146546028010316,1.1018698931708872,-0.4277028048803007,-0.5024154138299888,0.9629561164233577,-0.3896657217697839,2.1059717172910735,-0.4193762891001465,-0.3788024000269126,-0.5710671721195215,-0.4523346255806128,-0.4431537583018101,-0.38425268646274274,-0.4715289405387582,0.3993214805401406,-0.402516489599397,-0.42977464051510716,2.759104197621477,-0.4130878106577132,-0.6189428533878331,0.8670324252991464,-0.5290131327573809,-0.35771338394216695,-0.4035789926577023,-0.36999923816860086,-0.7072187624886904,1.6171929428771201,-0.5182030072863083,1.8615110395956767,-0.4835400233896411,-0.5004356702475539,-0.39074403262843893,-0.4120358980530363,-0.39182094704826437,-0.43596797780702884,1.4355585289935806,-0.3928964799530776,0.5290131327573815,-0.5798511324020941,0.8338211866599397,-1.028627905839972,2.4762584345875034,-0.4634757493792223,1.1511376508568523,1.8649147011811666,-0.7052022963319327,-0.45639560762352366,-1.217589372156545,-0.4885228138007698,-0.6130679126298004,-0.6583018974120258,-1.7897767408466594,-0.4675072384856863,-0.3666702402013231,-0.523120556874328,0.5152490926217463,-0.4025164895993938,-0.9209944803725832,-0.4003877469814891,1.1363678056983124,-0.4339071462487754,-0.4067591871433149,2.0753388691503276,-0.36889131365209044,2.0667697320801532,1.9659175074944697,-0.9139614965386903,-0.5024154138299893,-0.37110544659724437,-0.47152894053875377,-0.5063704255179988,2.0169675830723084,-0.47554133221397016,-0.5700911008848994,-0.4421297260258465,-0.39074403262843893,0.6218825430024113,-0.6921402534301735,-0.4604454149282551,-0.5476240985671774,0.7112574917116685,-0.36778165407022806,-0.45943398211167025,0.7729113581038921,-0.4318427271497703,-0.7531497281572469,-0.417284431882865,-0.8403938487618147,0.9715523746897887,-0.9666314947783201,-0.6602810702493229,-0.7031877259795308,-0.5515349252806822,-0.4035789926576955,-0.41623690733530405,-0.5339173093664499,-0.40675918714331427,0.0
-0.5954712465294799,-0.4431537583018101,-0.6297298732656899,1.2064256196903143,-1.6301063291734346,-0.3853382094428734,-0.4380253003924685,1.1146546028010316,1.1018698931708872,-0.4277028048803007,-0.5024154138299888,0.9629561164233577,-0.3896657217697839,2.1059717172910735,-0.4193762891001465,-0.3788024000269126,1.749997081572451,-0.4523346255806128,-0.4431537583018101,-0.38425268646274274,-0.4715289405387582,0.3993214805401406,-0.402516489599397,-0.42977464051510716,-0.36220664861171475,-0.4130878106577132,1.6146335305769557,0.8670324252991464,-0.5290131327573809,-0.35771338394216695,-0.4035789926577023,-0.36999923816860086,-0.7072187624886904,-0.6179632980669801,-0.5182030072863083,1.8615110395956767,-0.4835400233896411,1.9969917094372323,-0.39074403262843893,-0.4120358980530363,-0.39182094704826437,-0.43596797780702884,1.4355585289935806,-0.3928964799530776,0.5290131327573815,-0.5798511324020941,0.8338211866599397,-1.028627905839972,-0.40357899265769787,-0.4634757493792223,1.1511376508568523,1.8649147011811666,-0.7052022963319327,-0.45639560762352366,-1.217589372156545,-0.4885228138007698,-0.6130679126298004,-0.6583018974120258,-1.7897767408466594,-0.4675072384856863,-0.3666702402013231,1.910393066107428,0.5152490926217463,-0.4025164895993938,-0.9209944803725832,-0.4003877469814891,1.1363678056983124,-0.4339071462487754,-0.4067591871433149,2.0753388691503276,-0.36889131365209044,2.0667697320801532,-0.5083457880512435,1.0934441859703832,-0.5024154138299893,-0.37110544659724437,-0.47152894053875377,-0.5063704255179988,2.0169675830723084,-0.47554133221397016,-0.5700911008848994,2.260345382279425,-0.39074403262843893,0.6218825430024113,-0.6921402534301735,-0.4604454149282551,-0.5476240985671774,0.7112574917116685,-0.36778165407022806,2.175211071670526,0.7729113581038921,-0.4318427271497703,-0.7531497281572469,-0.417284431882865,1.1891637308666412,0.9715523746897887,1.0338643940214316,1.5135461693815377,1.4211935841157188,1.8119720778922412,-0.4035789926576955,-0.41623690733530405,-0.5339173093664499,-0.40675918714331427,1.0
-0.5954712465294799,-0.4431537583018101,-0.6297298732656899,1.2064256196903143,-1.6301063291734346,-0.3853382094428734,-0.4380253003924685,1.1146546028010316,1.1018698931708872,-0.4277028048803007,-0.5024154138299888,0.9629561164233577,-0.3896657217697839,2.1059717172910735,-0.4193762891001465,-0.3788024000269126,-0.5710671721195215,-0.4523346255806128,-0.4431537583018101,-0.38425268646274274,-0.4715289405387582,0.3993214805401406,-0.402516489599397,-0.42977464051510716,-0.36220664861171475,-0.4130878106577132,1.6146335305769557,0.8670324252991464,-0.5290131327573809,-0.35771338394216695,-0.4035789926577023,-0.36999923816860086,1.4130930026152348,1.6171929428771201,-0.5182030072863083,1.8615110395956767,-0.4835400233896411,-0.5004356702475539,-0.39074403262843893,-0.4120358980530363,-0.39182094704826437,-0.43596797780702884,1.4355585289935806,-0.3928964799530776,0.5290131327573815,-0.5798511324020941,0.8338211866599397,-1.028627905839972,-0.40357899265769787,-0.4634757493792223,1.1511376508568523,1.8649147011811666,-0.7052022963319327,-0.45639560762352366,-1.217589372156545,-0.4885228138007698,-0.6130679126298004,1.5180966187698708,0.5583746071692988,-0.4675072384856863,-0.3666702402013231,-0.523120556874328,0.5152490926217463,-0.4025164895993938,1.085094325632339,-0.4003877469814891,1.1363678056983124,2.3031791322885,-0.4067591871433149,2.0753388691503276,-0.36889131365209044,2.0667697320801532,-0.5083457880512435,1.0934441859703832,-0.5024154138299893,-0.37110544659724437,-0.47152894053875377,-0.5063704255179988,2.0169675830723084,-0.47554133221397016,-0.5700911008848994,-0.4421297260258465,-0.39074403262843893,0.6218825430024113,1.4438777106782092,-0.4604454149282551,-0.5476240985671774,0.7112574917116685,-0.36778165407022806,-0.45943398211167025,0.7729113581038921,-0.4318427271497703,-0.7531497281572469,-0.417284431882865,1.1891637308666412,0.9715523746897887,1.0338643940214316,-0.6602810702493229,1.4211935841157188,-0.5515349252806822,-0.4035789926576955,-0.41623690733530405,1.8717615388360973,-0.40675918714331427,1.0
